login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
jlooper,jlooper/cheese-fest,2017-11-22T23:34:38Z,26,26,JavaScript,True,True,
jlooper,jlooper/cleanweather,2017-10-12T00:46:48Z,34,34,JavaScript,True,True,
jlooper,jlooper/cloud-clubs-learner-library,2023-04-01T03:36:16Z,2,2,,True,True,other
jlooper,jlooper/coding-my-own-website,2019-08-08T20:29:00Z,0,0,,True,True,
jlooper,jlooper/colorslider-plugin,2016-07-20T02:53:17Z,0,0,TypeScript,True,True,other
jlooper,jlooper/curriculum-template,2021-01-22T18:50:42Z,8,8,Vue,True,True,mit
jlooper,jlooper/custom-models,2019-11-04T20:24:31Z,2,2,,True,True,
jlooper,jlooper/Data-Science-For-Beginners,2022-06-30T14:33:26Z,5,5,,True,False,mit
jlooper,jlooper/deep-learning-with-python-notebooks,2020-03-30T00:56:23Z,1,1,,True,True,mit
jlooper,jlooper/DessertOMeter,2013-06-27T01:06:55Z,4,4,Lua,True,True,
jlooper,jlooper/developer-expert-hub,2017-04-11T20:56:11Z,10,10,JavaScript,True,True,
jlooper,jlooper/elocute,2018-01-21T21:59:23Z,81,81,JavaScript,True,True,
jlooper,jlooper/eMiLy,2019-07-27T20:14:11Z,8,8,JavaScript,True,True,apache-2.0
jlooper,jlooper/emoting,2017-01-30T19:29:21Z,3,3,TypeScript,True,True,
jlooper,jlooper/famous-flashcards,2014-05-07T17:08:47Z,6,6,JavaScript,True,True,
jlooper,jlooper/fetching-app-vanilla,2017-07-14T00:51:11Z,4,4,JavaScript,True,True,
jlooper,jlooper/giftler,2016-12-10T21:02:39Z,38,38,TypeScript,True,True,
jlooper,jlooper/github-traffic-tracker,2021-02-25T20:07:19Z,1,1,Python,True,True,mit
jlooper,jlooper/global-social-good-hackathon,2020-06-02T18:02:57Z,2,2,,True,True,
jlooper,jlooper/green,2020-06-30T16:53:17Z,39,39,,True,True,mit
jlooper,jlooper/halloween-maps,2020-10-07T14:23:58Z,3,3,Vue,True,True,
jlooper,jlooper/heart,2017-02-13T02:50:55Z,1,1,TypeScript,True,True,
jlooper,jlooper/icon-game,2017-07-18T18:00:35Z,0,0,HTML,True,True,
jlooper,jlooper/icr-transcription-pipeline,2020-02-05T21:02:52Z,0,0,,True,True,
jlooper,jlooper/illustrated-aws,2023-06-18T15:54:57Z,1,1,Astro,True,True,
jlooper,jlooper/IoT-For-Beginners,2022-06-30T14:31:23Z,2,2,,True,True,mit
jlooper,jlooper/jenlooper.com,2022-08-12T21:30:09Z,4,4,Astro,True,True,mit
jlooper,jlooper/jlooper,2020-07-09T16:10:16Z,5,5,,True,True,
jlooper,jlooper/kitchen-sune,2021-08-30T19:38:25Z,1,1,,True,True,
jlooper,jlooper/lacemaking,2020-03-15T02:57:48Z,1,1,Vue,True,True,
jlooper,jlooper/lazy-bee,2014-07-26T01:16:52Z,0,0,Lua,True,True,
jlooper,jlooper/lexington-battleroad,2017-05-18T01:27:46Z,0,0,JavaScript,True,True,
jlooper,jlooper/lfm,2017-09-28T17:29:32Z,0,0,JavaScript,True,True,
jlooper,jlooper/liaisons,2021-01-12T18:03:17Z,0,0,Vue,True,True,
jlooper,jlooper/lunchboxnotes,2012-10-07T14:54:43Z,0,0,Ruby,True,True,
jlooper,jlooper/makeitrain,2017-03-24T17:48:08Z,1,1,HTML,True,True,
jlooper,jlooper/mandala-me,2019-03-03T18:35:35Z,74,74,Vue,True,True,
jlooper,jlooper/maya-database-archive,2020-03-10T14:45:25Z,3,3,Vue,True,True,
jlooper,jlooper/memory-card-game,2022-11-20T19:29:59Z,0,0,HTML,True,True,
jlooper,jlooper/memory-card-game-vue,2022-12-05T00:35:03Z,0,0,JavaScript,True,True,
jlooper,jlooper/microlearning-test,2023-11-29T20:37:40Z,0,0,JavaScript,True,True,
jlooper,jlooper/MIKE,2014-12-18T19:32:36Z,12,12,JavaScript,True,True,
jlooper,jlooper/mike-heroku,2016-01-04T03:31:25Z,0,0,JavaScript,True,True,
jlooper,jlooper/mixology-mobile,2019-01-17T17:17:22Z,33,33,Vue,True,True,apache-2.0
jlooper,jlooper/mixology-web,2019-01-09T02:24:10Z,0,0,Vue,True,True,
jlooper,jlooper/ML-For-Beginners,2022-06-30T14:30:30Z,4,4,,True,True,mit
jlooper,jlooper/ml-for-beginners-template,2021-09-13T19:07:13Z,1,1,,True,True,
jlooper,jlooper/models,2019-07-12T03:12:42Z,0,0,Python,True,True,apache-2.0
jlooper,jlooper/my-affirmations,2023-03-23T15:54:15Z,0,0,,True,True,
jlooper,jlooper/my-memory-game,2022-12-08T02:14:24Z,1,1,Vue,True,True,
jlooper,jlooper/my-terrarium,2020-05-06T19:41:08Z,34,34,HTML,True,True,mit
jlooper,jlooper/myRxJSExampleApp,2017-01-11T02:07:05Z,4,4,TypeScript,True,True,
jlooper,jlooper/nativescript-confettiview,2017-07-28T14:51:02Z,0,0,TypeScript,True,False,other
jlooper,jlooper/nativescript-paint,2019-02-04T19:57:53Z,18,18,JavaScript,True,True,apache-2.0
jlooper,jlooper/nativescript-snacks,2016-03-11T21:12:16Z,24,24,CSS,True,True,
jlooper,jlooper/nativescript-tensorflow,2017-07-26T14:00:33Z,18,18,TypeScript,True,True,apache-2.0
jlooper,jlooper/ng-beacon-admin,2017-04-24T19:21:22Z,0,0,TypeScript,True,True,
jlooper,jlooper/nsbutler,2017-11-28T15:38:30Z,0,0,JavaScript,True,True,mit
jlooper,jlooper/nsvue-workshop,2019-02-27T02:01:25Z,15,15,JavaScript,True,True,
jlooper,jlooper/olympic-app,2021-05-04T01:26:53Z,15,15,CSS,True,True,
jlooper,jlooper/ombromanie,2020-04-01T14:37:44Z,4,4,CSS,True,True,
jlooper,jlooper/PG-AB,2015-01-19T21:50:28Z,0,0,CSS,True,True,
jlooper,jlooper/picme,2018-09-07T01:07:29Z,14,14,JavaScript,True,True,
jlooper,jlooper/Pntry-base,2014-11-17T20:43:23Z,1,1,JavaScript,True,True,
jlooper,jlooper/pocketrave,2018-03-11T14:57:58Z,3,3,CSS,True,True,
jlooper,jlooper/posedance,2020-04-08T21:18:11Z,53,53,CSS,True,True,
jlooper,jlooper/PracticeBuddy-hybrid-app,2015-02-08T18:25:45Z,3,3,HTML,True,True,
jlooper,jlooper/Presentations,2016-03-10T15:27:50Z,5,5,HTML,True,True,
jlooper,jlooper/quicknoms,2014-12-07T19:26:02Z,3,3,JavaScript,True,True,
jlooper,jlooper/quicknoms-app,2017-08-26T12:42:41Z,13,13,CSS,True,True,
jlooper,jlooper/quicknoms-preact,2017-10-05T16:50:06Z,3,3,JavaScript,True,True,
jlooper,jlooper/quicknoms-vuepress,2019-11-23T23:43:49Z,0,0,JavaScript,True,True,
jlooper,jlooper/QuizSlam,2015-09-29T14:29:05Z,0,0,JavaScript,True,True,
jlooper,jlooper/RPI_CoronaSDK,2014-04-21T01:05:13Z,2,2,,True,True,
jlooper,jlooper/sample-fetch-call,2021-12-02T03:52:28Z,2,2,JavaScript,True,True,
jlooper,jlooper/SBW-NativeScript,2015-10-14T13:02:22Z,3,3,JavaScript,True,True,
jlooper,jlooper/school-site,2021-09-23T13:36:00Z,2,2,Svelte,True,True,
jlooper,jlooper/schoolbell_weather,2014-09-22T20:27:10Z,0,0,JavaScript,True,True,
jlooper,jlooper/scroll-site,2024-06-12T02:11:56Z,2,2,,True,True,mit
jlooper,jlooper/slr,2021-03-28T00:58:53Z,0,0,,True,True,mit
ccoenraets,ccoenraets/angular-cellar,2012-02-02T20:14:21Z,270,270,PHP,True,True,
ccoenraets,ccoenraets/angular-directory,2013-11-05T18:07:51Z,297,297,CSS,True,True,
ccoenraets,ccoenraets/angular2-salesforce,2015-12-18T20:30:41Z,17,17,TypeScript,True,True,
ccoenraets,ccoenraets/backbone-cellar,2011-12-06T20:10:22Z,911,911,JavaScript,True,True,
ccoenraets,ccoenraets/backbone-directory,2012-02-13T18:40:19Z,1522,1522,PHP,True,True,
ccoenraets,ccoenraets/backbone-jax-cellar,2012-01-10T17:34:48Z,136,136,Java,True,True,
ccoenraets,ccoenraets/backbone-jquerymobile,2012-03-05T15:54:46Z,221,221,JavaScript,True,True,
ccoenraets,ccoenraets/belgian-beer-explorer,2015-01-06T16:32:09Z,205,205,JavaScript,True,True,
ccoenraets,ccoenraets/belgian-beer-explorer-ionic,2015-01-13T16:33:52Z,68,68,JavaScript,True,True,
ccoenraets,ccoenraets/belgian-beer-explorer-lightning,2015-02-18T03:31:26Z,17,17,CSS,True,True,
ccoenraets,ccoenraets/brackets-dropbox,2012-10-19T13:29:24Z,13,13,JavaScript,True,True,
ccoenraets,ccoenraets/conference-force,2014-08-20T22:53:05Z,0,0,CSS,True,True,
ccoenraets,ccoenraets/contact-force,2014-08-20T22:28:11Z,1,1,JavaScript,True,True,
ccoenraets,ccoenraets/cordova-tutorial,2014-01-08T22:58:28Z,323,323,JavaScript,True,True,
ccoenraets,ccoenraets/cors-proxy,2014-08-12T18:32:53Z,121,121,JavaScript,True,True,
ccoenraets,ccoenraets/directory-angular-ionic,2014-02-05T16:11:43Z,270,270,JavaScript,True,True,mit
ccoenraets,ccoenraets/directory-backbone-bootstrap,2013-04-17T14:30:54Z,464,464,JavaScript,True,True,
ccoenraets,ccoenraets/directory-backbone-bootstrap-require,2013-06-25T12:56:21Z,91,91,JavaScript,True,True,
ccoenraets,ccoenraets/directory-backbone-browserify,2014-01-10T17:22:35Z,83,83,JavaScript,True,True,
ccoenraets,ccoenraets/directory-backbone-ratchet,2013-06-04T16:11:12Z,124,124,CSS,True,True,
ccoenraets,ccoenraets/directory-backbone-topcoat,2013-06-04T16:15:50Z,164,164,JavaScript,True,True,
ccoenraets,ccoenraets/directory-backbone-topcoat-require,2013-06-27T17:06:10Z,121,121,,True,True,
ccoenraets,ccoenraets/directory-ionic-nodejs,2014-08-11T14:13:31Z,205,205,JavaScript,True,True,
ccoenraets,ccoenraets/directory-react-nodejs,2014-12-19T16:05:29Z,169,169,CSS,True,True,
ccoenraets,ccoenraets/directory-rest-nodejs,2013-04-17T14:38:33Z,139,139,JavaScript,True,True,
ccoenraets,ccoenraets/directory-rest-php,2013-04-17T14:40:27Z,70,70,PHP,True,True,
ccoenraets,ccoenraets/dreamhouse-mobile-react,2016-07-12T02:29:15Z,2,2,JavaScript,True,True,
ccoenraets,ccoenraets/dreamhouse-web-app,2016-07-13T00:43:59Z,2,2,JavaScript,True,False,
ccoenraets,ccoenraets/elevate,2014-04-10T13:22:20Z,0,0,Apex,True,True,
ccoenraets,ccoenraets/employee-directory,2011-11-17T19:24:00Z,6,6,,True,True,
ccoenraets,ccoenraets/employee-directory-app,2012-06-26T15:25:17Z,50,50,JavaScript,True,True,
ccoenraets,ccoenraets/employee-directory-ios,2013-11-18T16:59:10Z,29,29,Objective-C,True,True,
ccoenraets,ccoenraets/employee-directory-jqm,2011-11-18T06:44:20Z,5,5,JavaScript,True,True,
ccoenraets,ccoenraets/employee-directory-react-native,2017-01-09T16:12:57Z,48,48,JavaScript,True,True,
ccoenraets,ccoenraets/employee-directory-react-native-salesforce,2017-01-30T15:38:43Z,3,3,JavaScript,True,True,
ccoenraets,ccoenraets/employee-directory-services,2017-01-09T15:08:55Z,9,9,JavaScript,True,True,
ccoenraets,ccoenraets/EmployeeDirectory,2012-09-13T16:22:52Z,14,14,JavaScript,True,True,
ccoenraets,ccoenraets/es6-tutorial,2015-07-22T15:29:28Z,301,301,CSS,True,True,
ccoenraets,ccoenraets/es6-tutorial-data,2016-05-23T18:13:36Z,24,24,JavaScript,True,True,
ccoenraets,ccoenraets/es6-tutorial-react,2016-05-24T03:36:14Z,26,26,JavaScript,True,True,
ccoenraets,ccoenraets/es6-tutorial-solutions,2015-07-22T15:24:02Z,17,17,JavaScript,True,True,
ccoenraets,ccoenraets/exec-dashboard,2014-06-25T10:22:17Z,0,0,JavaScript,True,True,
ccoenraets,ccoenraets/flex-spring-mobile-testdrive,2011-08-22T18:50:36Z,12,12,Java,True,True,
ccoenraets,ccoenraets/force-contacts-angular-ionic,2014-02-05T23:09:33Z,25,25,JavaScript,True,True,
ccoenraets,ccoenraets/force-contacts-ratchet,2014-03-05T17:27:20Z,8,8,JavaScript,True,True,
ccoenraets,ccoenraets/force-dashboard-chartjs,2014-02-24T22:04:16Z,6,6,JavaScript,True,True,
ccoenraets,ccoenraets/force-dashboard-d3,2014-02-24T22:03:25Z,7,7,JavaScript,True,True,
ccoenraets,ccoenraets/force-server,2014-10-21T14:38:44Z,48,48,JavaScript,True,True,
ccoenraets,ccoenraets/forcejs,2014-08-13T16:18:17Z,175,175,JavaScript,True,True,
ccoenraets,ccoenraets/forcejs-quick-start,2017-09-25T19:15:25Z,1,1,JavaScript,True,True,
ccoenraets,ccoenraets/forceng,2014-08-13T16:22:30Z,52,52,JavaScript,True,True,mit
ccoenraets,ccoenraets/forceoauth,2015-05-21T19:51:30Z,2,2,JavaScript,True,True,
ccoenraets,ccoenraets/geometrixx,2013-10-14T13:12:06Z,3,3,JavaScript,True,True,
ccoenraets,ccoenraets/getting-started-lightning-components,2015-05-06T15:45:23Z,2,2,HTML,True,True,
ccoenraets,ccoenraets/intro-to-es6,2015-09-17T16:44:39Z,8,8,JavaScript,True,True,
ccoenraets,ccoenraets/ioconf,2014-10-28T04:30:28Z,104,104,JavaScript,True,True,
ccoenraets,ccoenraets/ionic-slides,2015-04-22T16:58:22Z,11,11,JavaScript,True,True,
ccoenraets,ccoenraets/ionic-starter-salesforce,2016-01-21T19:39:44Z,0,0,JavaScript,True,True,
ccoenraets,ccoenraets/ionic-tutorial,2014-07-17T19:16:47Z,219,219,JavaScript,True,True,
ccoenraets,ccoenraets/ionic2-employee-directory,2015-10-26T17:13:34Z,51,51,JavaScript,True,True,
ccoenraets,ccoenraets/ionic2-realty,2016-01-26T16:09:50Z,256,256,JavaScript,True,True,
ccoenraets,ccoenraets/ionic2-realty-rest,2016-02-04T15:34:15Z,76,76,JavaScript,True,True,
ccoenraets,ccoenraets/ionic2-realty-salesforce,2016-02-22T18:10:49Z,13,13,JavaScript,True,True,
ccoenraets,ccoenraets/ionic2-salesforce-sample,2015-10-28T16:33:01Z,15,15,JavaScript,True,True,
ccoenraets,ccoenraets/javascript-data-adapters,2013-04-23T16:52:29Z,9,9,JavaScript,True,True,
ccoenraets,ccoenraets/keypoint-phonegap-backbone,2013-10-29T19:38:14Z,25,25,JavaScript,True,True,
ccoenraets,ccoenraets/keypoint-phonegap-performance,2013-10-30T16:43:54Z,31,31,JavaScript,True,True,
ccoenraets,ccoenraets/Keypoint1,2014-05-08T17:27:05Z,7,7,CSS,True,True,
ccoenraets,ccoenraets/lc-vf-communication,2017-01-03T17:23:51Z,16,16,JavaScript,True,True,
ccoenraets,ccoenraets/lightning-code-sharing,2016-12-16T15:44:58Z,21,21,JavaScript,True,True,
ccoenraets,ccoenraets/lightning-component-apex-continuation,2017-08-30T20:41:41Z,27,27,JavaScript,True,True,
ccoenraets,ccoenraets/lightning-container-component-samples,2018-04-23T15:47:27Z,44,44,CSS,True,True,
ccoenraets,ccoenraets/lightning-react,2016-02-09T16:13:29Z,31,31,JavaScript,True,True,
ccoenraets,ccoenraets/lightning-react-app,2015-08-18T13:34:41Z,150,150,JavaScript,True,True,
ccoenraets,ccoenraets/lightning-trader,2015-09-03T15:20:53Z,37,37,HTML,True,True,
ccoenraets,ccoenraets/LightningNowWorkshop,2017-03-20T14:01:14Z,5,5,HTML,True,True,
ccoenraets,ccoenraets/long-running-service,2017-09-03T21:02:44Z,2,2,JavaScript,True,True,
ccoenraets,ccoenraets/lwc-pwa-demo,2020-04-22T11:13:45Z,15,15,JavaScript,True,True,
ccoenraets,ccoenraets/mobile-ui-patterns,2012-07-17T19:35:07Z,168,168,JavaScript,True,True,
ccoenraets,ccoenraets/MobileDashboard,2011-07-19T18:22:27Z,30,30,ActionScript,True,True,
ccoenraets,ccoenraets/MobileTrader,2011-07-20T14:14:53Z,25,25,ActionScript,True,True,
ccoenraets,ccoenraets/nodecellar,2012-10-04T15:26:56Z,1200,1200,JavaScript,True,True,
ccoenraets,ccoenraets/northern-trail-manufacturing,2017-07-25T13:36:18Z,8,8,JavaScript,True,True,
ccoenraets,ccoenraets/offline-sync,2012-05-16T19:24:51Z,207,207,PHP,True,True,
ccoenraets,ccoenraets/olympic-dashboard-chartjs,2014-02-19T15:02:15Z,32,32,CSS,True,True,
ccoenraets,ccoenraets/olympic-dashboard-d3,2014-02-19T15:23:41Z,81,81,CSS,True,True,
ccoenraets,ccoenraets/OpenFB,2014-04-07T15:04:59Z,507,507,CSS,True,True,mit
ccoenraets,ccoenraets/PageSlider,2013-03-18T17:51:24Z,496,496,JavaScript,True,True,
ccoenraets,ccoenraets/pageslider-react,2014-12-15T16:57:21Z,202,202,CSS,True,True,
ccoenraets,ccoenraets/pgday14,2014-10-27T13:58:31Z,0,0,CSS,True,True,
ccoenraets,ccoenraets/phonegap-day,2013-07-18T16:58:23Z,5,5,JavaScript,True,True,
ccoenraets,ccoenraets/phonegap-day-app,2013-07-18T17:32:18Z,3,3,JavaScript,True,True,
ccoenraets,ccoenraets/phonegap-day-eu,2013-09-22T20:33:54Z,47,47,,True,True,
ccoenraets,ccoenraets/phonegap-day-eu-app,2013-09-22T20:20:12Z,3,3,,True,True,
ccoenraets,ccoenraets/phonegap-dropbox-sync,2013-06-10T14:59:55Z,45,45,JavaScript,True,True,
ccoenraets,ccoenraets/phonegap-explorer,2012-06-28T19:05:23Z,127,127,JavaScript,True,True,mit
ccoenraets,ccoenraets/phonegap-s3-upload,2013-09-16T16:28:21Z,36,36,,True,True,
ccoenraets,ccoenraets/phonegap-workshop,2012-05-29T22:51:31Z,57,57,JavaScript,True,True,
ccoenraets,ccoenraets/phonegap-workshop-jquk2014,2014-05-14T12:05:52Z,21,21,JavaScript,True,True,
ccoenraets,ccoenraets/phonegap-workshop-max,2013-04-30T15:15:26Z,0,0,JavaScript,True,True,
rstudio,rstudio/a-flexdashboard-for-google-analytics,2021-01-03T16:03:47Z,2,2,,True,True,mit
rstudio,rstudio/academyDatasets,2021-05-27T16:44:04Z,4,4,R,True,False,other
rstudio,rstudio/academyMinimalPackage,2023-06-26T18:02:34Z,0,0,,True,True,
rstudio,rstudio/ace,2011-05-28T03:34:44Z,2,2,JavaScript,True,True,other
rstudio,rstudio/ace-cpp-autoindent,2014-02-19T18:47:37Z,1,1,,True,True,
rstudio,rstudio/actions,2020-11-13T17:56:17Z,9,9,TypeScript,True,True,mit
rstudio,rstudio/addinexamples,2015-12-17T00:45:21Z,86,86,R,True,True,other
rstudio,rstudio/AdminLTE,2014-12-22T16:24:43Z,1,1,JavaScript,True,True,mit
rstudio,rstudio/ai-blog,2018-07-11T16:03:48Z,47,47,HTML,True,True,
rstudio,rstudio/ambassador-webinar,2015-07-16T17:40:21Z,3,3,,True,True,
rstudio,rstudio/ansi-regex,2017-04-17T18:14:48Z,0,0,JavaScript,True,False,mit
rstudio,rstudio/apis-plumber,2017-06-08T05:53:51Z,16,16,R,True,True,other
rstudio,rstudio/axe-selenium-python,2019-10-21T00:19:52Z,0,0,Python,True,True,mpl-2.0
rstudio,rstudio/batchio,2017-11-15T18:54:21Z,0,0,Erlang,True,True,
rstudio,rstudio/beyond-dashboard-fatigue,2020-07-10T15:58:15Z,66,66,R,True,True,cc0-1.0
rstudio,rstudio/bigD,2018-07-26T04:03:56Z,17,17,R,True,True,other
rstudio,rstudio/bigdataclass,2017-12-13T17:09:10Z,114,114,R,True,True,
rstudio,rstudio/black,2024-03-18T19:01:01Z,0,0,Python,True,True,mit
rstudio,rstudio/blastula,2017-08-13T06:21:56Z,547,547,R,True,True,other
rstudio,rstudio/blogdown,2016-11-02T18:57:35Z,1731,1731,R,False,False,
rstudio,rstudio/blogs.rstudio.com,2018-07-12T18:51:36Z,0,0,Shell,True,True,
rstudio,rstudio/bookdown,2015-10-28T05:03:18Z,3772,3772,JavaScript,False,False,gpl-3.0
rstudio,rstudio/bookdown-demo,2015-11-10T22:36:33Z,509,509,CSS,False,False,cc0-1.0
rstudio,rstudio/bookdown.org,2018-07-16T22:14:59Z,61,61,R,False,False,mit
rstudio,rstudio/bootstrap-colorpicker,2019-12-03T19:04:18Z,0,0,,True,False,mit
rstudio,rstudio/bootstrap-daterangepicker,2013-04-11T19:13:02Z,2,2,JavaScript,True,True,
rstudio,rstudio/bsicons,2022-07-14T18:03:20Z,15,15,R,True,True,other
rstudio,rstudio/bslib,2019-11-01T22:21:50Z,482,482,SCSS,True,True,other
rstudio,rstudio/bundle,2022-06-23T19:15:20Z,28,28,R,True,True,other
rstudio,rstudio/ca-predict-covid,2020-06-24T15:09:43Z,0,0,HTML,True,True,
rstudio,rstudio/cctools-port,2023-02-22T00:10:54Z,0,0,C,True,True,
rstudio,rstudio/cheatsheets,2017-01-04T18:04:05Z,5842,5842,TeX,True,True,cc-by-4.0
rstudio,rstudio/checkRS-containers,2018-10-12T00:53:06Z,1,1,Dockerfile,True,True,mit
rstudio,rstudio/checkRS-deploy,2020-03-15T23:33:35Z,0,0,Shell,True,True,mit
rstudio,rstudio/checkRS-linkto,2021-02-13T00:54:08Z,0,0,Python,True,True,mit
rstudio,rstudio/checkrs-tew,2022-03-15T03:47:37Z,1,1,Dockerfile,True,True,mit
rstudio,rstudio/chef-application,2017-08-08T22:52:55Z,0,0,Ruby,True,False,apache-2.0
rstudio,rstudio/chef-openresty,2017-04-12T15:32:50Z,0,0,Ruby,True,True,other
rstudio,rstudio/chef-spark,2016-08-26T21:55:06Z,1,1,Ruby,True,True,other
rstudio,rstudio/chromote,2019-02-02T04:37:53Z,156,156,R,True,True,
rstudio,rstudio/cloudml,2017-02-17T19:29:06Z,65,65,R,True,True,
rstudio,rstudio/colourpicker,2019-05-09T15:12:56Z,2,2,JavaScript,True,True,other
rstudio,rstudio/concept-maps,2020-08-21T00:11:16Z,162,162,HTML,True,True,other
rstudio,rstudio/conf20-future-dse,2020-01-29T20:41:25Z,0,0,,True,True,
rstudio,rstudio/config,2016-05-29T01:48:59Z,256,256,R,True,True,
rstudio,rstudio/conf_tensorflow_training_day2,2018-09-24T11:41:57Z,25,25,HTML,True,True,
rstudio,rstudio/connect-api-deploy-shiny,2018-12-10T16:02:01Z,23,23,Shell,True,True,mit
rstudio,rstudio/connect-examples,2020-10-01T15:49:46Z,3,3,Jupyter Notebook,True,True,
rstudio,rstudio/connectapi,2019-01-23T20:32:57Z,43,43,R,True,True,other
rstudio,rstudio/connectapiR6,2021-01-20T08:26:52Z,1,1,R,True,True,other
rstudio,rstudio/connections,2019-09-06T12:49:39Z,56,56,R,True,True,other
rstudio,rstudio/connectwidgets,2021-01-07T03:25:25Z,21,21,R,False,False,other
rstudio,rstudio/cran-security-blog,2018-09-12T21:10:45Z,0,0,HTML,False,False,
rstudio,rstudio/cranwhales,2018-05-25T23:12:51Z,36,36,R,True,True,
rstudio,rstudio/crashpad,2019-01-22T17:31:33Z,1,1,C++,True,False,apache-2.0
rstudio,rstudio/crewjam-saml,2020-06-22T18:26:31Z,0,0,Go,True,True,bsd-2-clause
rstudio,rstudio/crosstalk,2015-10-07T14:38:24Z,289,289,JavaScript,True,True,other
rstudio,rstudio/cs_protips,2020-03-20T18:12:18Z,6,6,R,True,True,
rstudio,rstudio/cs_protipstemplate,2020-09-14T14:05:08Z,0,0,TeX,True,True,
rstudio,rstudio/customer-success,2021-10-01T19:17:38Z,0,0,,True,True,
rstudio,rstudio/CustomerSuccessWebinars,2016-11-03T20:29:41Z,0,0,,True,True,
rstudio,rstudio/databricks-examples,2023-12-04T22:56:21Z,0,0,,True,True,
rstudio,rstudio/databricks-ufo,2023-12-04T22:31:11Z,11,11,R,True,True,
rstudio,rstudio/db.rstudio.com,2017-02-27T21:29:27Z,14,14,HTML,True,True,cc-by-sa-4.0
rstudio,rstudio/dbtest,2017-06-01T16:57:58Z,11,11,R,True,True,other
rstudio,rstudio/dd-trace-go,2021-06-02T19:23:01Z,0,0,,True,True,other
rstudio,rstudio/demo-co,2023-08-24T22:41:16Z,13,13,R,True,True,mit
rstudio,rstudio/demo-co-quarto-report,2023-08-11T16:38:33Z,3,3,R,True,True,
rstudio,rstudio/distill,2018-04-23T21:24:50Z,422,422,HTML,True,True,apache-2.0
rstudio,rstudio/docker-r-session-complete,2019-03-13T22:01:09Z,18,18,Dockerfile,True,True,apache-2.0
rstudio,rstudio/docker-registry-sweeper,2015-03-24T21:33:10Z,1,1,Python,True,True,
rstudio,rstudio/docs-how-tos,2021-11-04T02:28:15Z,0,0,HTML,True,True,
rstudio,rstudio/DT,2014-11-11T21:28:04Z,599,599,JavaScript,False,False,other
rstudio,rstudio/dygraphs,2014-08-15T14:03:15Z,365,365,JavaScript,True,True,other
rstudio,rstudio/EDAWR,2014-11-07T19:54:24Z,20,20,R,True,True,cc0-1.0
rstudio,rstudio/edge-auth,2022-01-05T01:41:45Z,3,3,Python,True,True,
rstudio,rstudio/education-workflows,2021-12-29T20:43:36Z,7,7,R,False,False,cc0-1.0
rstudio,rstudio/education.rstudio.com,2018-12-03T22:12:20Z,58,58,CSS,True,True,cc-by-sa-4.0
rstudio,rstudio/efs-utils,2023-05-15T20:23:30Z,0,0,Python,True,False,mit
rstudio,rstudio/enabling-remote-data-science-teams,2020-07-17T12:57:05Z,4,4,,True,True,cc0-1.0
rstudio,rstudio/environments.rstudio.com,2019-02-04T19:57:40Z,7,7,HTML,True,True,cc-by-sa-4.0
rstudio,rstudio/expert,2015-09-14T14:30:14Z,11,11,R,True,True,
rstudio,rstudio/fastapitableau,2021-08-26T15:19:15Z,5,5,Python,True,True,mit
rstudio,rstudio/faye-websocket-node,2013-04-05T15:57:54Z,1,1,JavaScript,True,True,
rstudio,rstudio/filequeue,2021-12-14T19:55:12Z,6,6,Go,True,True,mit
rstudio,rstudio/flair,2023-01-09T17:20:40Z,0,0,,True,True,other
rstudio,rstudio/flexdashboard,2016-02-03T18:41:52Z,813,813,JavaScript,True,True,other
rstudio,rstudio/flights2,2015-10-27T18:53:51Z,1,1,R,True,True,cc0-1.0
rstudio,rstudio/fontawesome,2018-05-30T22:31:54Z,295,295,R,True,True,other
rstudio,rstudio/forge,2018-07-18T06:55:29Z,19,19,R,True,True,other
rstudio,rstudio/fsbench,2021-02-05T07:09:48Z,3,3,R,True,True,
rstudio,rstudio/fuzzbucket,2020-02-26T16:39:34Z,7,7,Python,False,False,mit
rstudio,rstudio/gary-support-article-source,2020-05-05T16:25:22Z,0,0,HTML,True,True,
rstudio,rstudio/gary-uml,2019-01-04T18:27:13Z,0,0,,True,True,
rstudio,rstudio/gcc-darwin-arm64,2023-02-17T22:22:33Z,0,0,,True,True,gpl-2.0
rstudio,rstudio/gcfgenv,2022-02-01T15:00:10Z,1,1,Go,True,True,apache-2.0
rstudio,rstudio/ggcheck,2020-08-19T19:42:55Z,21,21,R,True,False,other
rstudio,rstudio/gggeom,2014-10-07T21:32:19Z,22,22,R,True,True,
rstudio,rstudio/ggvis,2013-04-30T20:30:24Z,713,713,R,False,False,other
rstudio,rstudio/ghoststring,2022-08-16T18:56:34Z,0,0,Go,False,False,mit
pluskid,pluskid/6345-proj,2013-05-10T18:08:43Z,0,0,Matlab,True,True,
pluskid,pluskid/caffe,2014-09-25T23:38:19Z,1,1,C++,True,True,other
pluskid,pluskid/Clustering.jl,2013-05-31T18:50:01Z,0,0,Julia,True,True,other
pluskid,pluskid/cs_thesis_zju,2009-05-15T08:43:41Z,27,27,,True,True,
pluskid,pluskid/DistLearn.jl,2017-06-23T19:48:59Z,22,22,Julia,True,True,mit
pluskid,pluskid/fitting-random-labels,2017-04-30T12:56:00Z,177,177,Python,True,True,mit
